session_id,mechanism,noise_multiplier,l2_before,l2_after,distortion_ratio,silhouette_score,accuracy,precision,recall,f1,mae,dp_update_uri,dp_receipt,dp_receipt_uri,mode,explain_uri,retrieval_avg_latency_ms,retrieval_median_latency_ms,retrieval_k
sess-1781634001,uniform,0.0,11.344788551330566,1.0000004768371582,0.08814624197043562,0.6517140991124482,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_uniform_1781634006699.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.0, ""mechanism"": ""uniform"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 1.0000004768371582, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_uniform_1781634006699.pt.enc""], ""timestamp"": ""2026-06-16T18:20:06.727694Z"", ""signature"": ""4mv+ZmyFQFQHlrc5aTCariVeCqV4h3zM7OP6SVAc/jo=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_8eebd48290a94b4582f180d1b1c14ad2.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,uniform,0.5,11.344788551330566,156.88699340820312,13.828992288796227,0.6610003087878106,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_uniform_1781634006740.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.5, ""mechanism"": ""uniform"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 156.88699340820312, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_uniform_1781634006740.pt.enc""], ""timestamp"": ""2026-06-16T18:20:06.768283Z"", ""signature"": ""BebrhgOLVmA8GlJDgNFvyzG0tXQ18ww2KW2+d5/a95E=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_76cb487dc78247b98f17421f5063692a.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,uniform,1.0,11.344788551330566,314.0387268066406,27.681320401703516,0.6438805513131737,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_uniform_1781634006782.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 1.0, ""mechanism"": ""uniform"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 314.0387268066406, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_uniform_1781634006782.pt.enc""], ""timestamp"": ""2026-06-16T18:20:06.807235Z"", ""signature"": ""vPwgkwHi5nLSbPXP7h0vuVOJ44qfvQ6ibL5yssyCzho=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_40c740e02c2440eeafb3b5bb7c234986.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,uniform,1.5,11.344788551330566,471.0252685546875,41.51908749836721,0.635999413027895,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_uniform_1781634006830.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 1.5, ""mechanism"": ""uniform"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 471.0252685546875, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_uniform_1781634006830.pt.enc""], ""timestamp"": ""2026-06-16T18:20:06.856235Z"", ""signature"": ""EXNdgB1Cbz0YjrYr5eY+uQf+62NYksMPr29DXA2AMJw=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_db31ee0f59734028a6887415768a769b.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,uniform,2.0,11.344788551330566,627.5703125,55.31793824143843,0.6389469060206519,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_uniform_1781634006876.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 2.0, ""mechanism"": ""uniform"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 627.5703125, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_uniform_1781634006876.pt.enc""], ""timestamp"": ""2026-06-16T18:20:06.904355Z"", ""signature"": ""RKmvBjBFeQJ1lu6IoyIly/6mYjXyWQhqoOFHMQlaZvc=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_784ef5ac0abb42f48c0fda38477f407b.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,exponential,0.0,11.344788551330566,1.0000004768371582,0.08814624197043562,0.6467688269265203,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_exponential_1781634006917.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.0, ""mechanism"": ""exponential"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 1.0000004768371582, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_exponential_1781634006917.pt.enc""], ""timestamp"": ""2026-06-16T18:20:06.985622Z"", ""signature"": ""Idcw67rIF3Zb2MCJKSG+TF7VeVoQbRbfJcGVpN19xB8=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_500df55149ac4ba9b9e48a3469061218.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,exponential,0.5,11.344788551330566,1539.4156494140625,135.69363962255775,0.6406945636187189,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_exponential_1781634007027.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.5, ""mechanism"": ""exponential"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 1539.4156494140625, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_exponential_1781634007027.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.061139Z"", ""signature"": ""vHft9XAcSga4pVnRAUDdvPfoFg+TQ3OdmzCFlZDqKeo=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_011b86bfe9124ae1851a8b7f7a5b2d41.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,exponential,1.0,11.344788551330566,767.2032470703125,67.62605081014978,0.641169768117006,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_exponential_1781634007087.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 1.0, ""mechanism"": ""exponential"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 767.2032470703125, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_exponential_1781634007087.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.115273Z"", ""signature"": ""DZrRzPWAe+qHENY077ziCqnxoOqfMvxHN3V9fHgeguM=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_1e8fb0ae37484a66a7c06c6f01770ad2.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,exponential,1.5,11.344788551330566,514.572509765625,45.35761132894064,0.6493146362861056,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_exponential_1781634007138.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 1.5, ""mechanism"": ""exponential"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 514.572509765625, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_exponential_1781634007138.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.164958Z"", ""signature"": ""jyW2CYx3Hr+8im2HhYi8UcaxMN4QIDfRI5+USM7pPp4=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_a1543f739bee4d6e9514071288682c99.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,exponential,2.0,11.344788551330566,384.8607177734375,33.92400977754454,0.6559589624939636,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_exponential_1781634007198.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 2.0, ""mechanism"": ""exponential"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 384.8607177734375, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_exponential_1781634007198.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.226943Z"", ""signature"": ""c8SbxwDRhbjKmrQcpep+dECLWg6VAOYgxyoqLC73Tuw=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_2d114a6433aa4048bb871e3813377354.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,student_t,0.0,11.344788551330566,1.0000004768371582,0.08814624197043562,0.6287751844023702,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_student_t_1781634007240.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.0, ""mechanism"": ""student_t"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 1.0000004768371582, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_student_t_1781634007240.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.267679Z"", ""signature"": ""UXrH8+z5cYvsu87dFbiMGT5pNYFweKvrOUNkiPW4Luw=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_52bb84bb88934d63b40bd5a802ad1329.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,student_t,0.5,11.344788551330566,303.6913146972656,26.769235345058778,0.6506009233050081,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_student_t_1781634007312.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.5, ""mechanism"": ""student_t"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 303.6913146972656, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_student_t_1781634007312.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.340981Z"", ""signature"": ""k3LgAkPFzp4hB+i+3Vj6an1ZRSQrRFDcVuB193MHBgc=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_7781e7e18297434fb0daf3628b10e47b.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,student_t,1.0,11.344788551330566,608.1577758789062,53.60679690711133,0.6452771823717404,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_student_t_1781634007378.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 1.0, ""mechanism"": ""student_t"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 608.1577758789062, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_student_t_1781634007378.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.407766Z"", ""signature"": ""aD8EpvTFDMCrI44CdLWf2DFNawl2jOIq37ZEWu2RsJs=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_8ce07377bb6043f3b9e6f35e57b9b545.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,student_t,1.5,11.344788551330566,909.316650390625,80.15280727324121,0.6472055465925508,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_student_t_1781634007447.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 1.5, ""mechanism"": ""student_t"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 909.316650390625, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_student_t_1781634007447.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.476175Z"", ""signature"": ""N0Co7VyJSPKmtqHhpEx2DYka+aOIFvigmTsC82gshjI=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_e381af854c21401bba21ebf953676706.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,student_t,2.0,11.344788551330566,1213.2584228515625,106.94411951841289,0.6360723319163072,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_student_t_1781634007510.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 2.0, ""mechanism"": ""student_t"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 1213.2584228515625, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_student_t_1781634007510.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.534012Z"", ""signature"": ""Bf8MV9Wr6Zcu72iNdC68kKHsaxh8HZo+rcoP5GlCc0g=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_adc33ae53b154746b021c496caff42d2.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
sess-1781634001,none,0.0,11.344788551330566,1.0000004768371582,0.08814624197043562,0.6549863790682862,1.0,0.0,0.0,0.0,1.320428729057312,file://secure_store\local_updates\dp_none_1781634007544.pt.enc,"{""agent"": ""dp-agent"", ""session_id"": ""sess-1781634001"", ""operation"": ""dp_process_update"", ""params"": {""clip_norm"": 1.0, ""clip_applied"": true, ""noise_multiplier"": 0.0, ""mechanism"": ""none"", ""l2_norm_before"": 11.344788551330566, ""l2_norm_after"": 1.0000004768371582, ""parent_receipt"": null}, ""outputs"": [""file://secure_store\\local_updates\\dp_none_1781634007544.pt.enc""], ""timestamp"": ""2026-06-16T18:20:07.570840Z"", ""signature"": ""lLSAtZ9yQBISPP8bQN7u9cZ+q5yCqdtKSM1g4Gto8ds=""}",file://C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\receipts\receipt_0bf5766acf364324932484800030f6c8.json,base,C:\Users\DELL\Desktop\pipeline backup\BE-Major-Project\explain_logs\base_explain_1781634006246.txt,,,
